book_id,goodreads_book_id,authors,original_publication_year,title
8490,797094,William C. Dietz,2003.0,Halo: The Flood
8491,92846,Terry Brooks,2001.0,"Antrax (Voyage of the Jerle Shannara, #2)"
8492,676,Billy Collins,2001.0,Sailing Alone Around the Room: New and Selected Poems
8493,12924253,Anna Carey,2012.0,"Once (Eve, #2)"
8494,17970255,Samantha Young,2013.0,"Into the Deep (Into the Deep, #1)"
8495,61909,Lois McMaster Bujold,1994.0,"Mirror Dance (Vorkosigan Saga, #8)"
8496,384457,"Jennifer Crusie, Bob Mayer",2007.0,Agnes and the Hitman
8497,6493321,"Apostolos Doxiadis, Christos H. Papadimitriou, Alecos Papadatos, Annie Di Donna",2009.0,Logicomix: An epic search for truth
8498,7992363,Laurent Binet,2009.0,HHhH
8499,22693222,Kate Andersen Brower,2015.0,The Residence: Inside the Private World of the White House
8500,17455815,Jennifer L. Armentrout,2014.0,"Stone Cold Touch (The Dark Elements, #2)"
8501,16127237,Lori Nelson Spielman,2013.0,The Life List
8502,11864728,Kelley Armstrong,2013.0,"The Rising (Darkness Rising, #3)"
8503,80890,"Thomas Mann, John E. Woods, T.J. Reed",1901.0,Buddenbrooks: The Decline of a Family
8504,231560,Anton Chekhov,1897.0,Uncle Vanya
8505,10844125,"James Patterson, Richard DiLallo",2011.0,The Christmas Wedding
8506,18392,T.A. Barron,1996.0,"The Lost Years (The Lost Years of Merlin, #1)"
8507,6080889,Maria V. Snyder,2009.0,"Storm Glass (Glass, #1)"
8508,11229,"Iris Murdoch, Mary Kinzie",1978.0,"The Sea, the Sea"
8509,13417946,Jamie McGuire,2011.0,"Eden (Providence, #3)"
8510,103815,Margaret Peterson Haddix,2005.0,"Among the Enemy (Shadow Children, #6)"
8511,13502970,Amy A. Bartol,2012.0,"Incendiary (The Premonition, #4)"
8512,769658,L. Ron Hubbard,1982.0,Battlefield Earth: A Saga of the Year 3000
8513,129565,Dave Ramsey,1992.0,Financial Peace Revisited
8514,43352,Mary Higgins Clark,1993.0,I'll Be Seeing You
8515,7521400,Carol Burnett,2010.0,This Time Together: Laughter and Reflection
8516,12349,Ruth Ozeki,1998.0,My Year of Meats
8517,60925,Octavia E. Butler,2005.0,Fledgling
8518,11665750,Kristen Ashley,2011.0,"At Peace (The 'Burg, #2)"
8519,401876,"Samuel Shem, John Updike",1978.0,The House of God
8520,18045473,"Ayşe Kulin, John W. Baker",2002.0,Last Train to Istanbul
8521,22749539,Pam Muñoz Ryan,2015.0,Echo
8522,428862,Keri Smith,2007.0,Wreck This Journal
8523,70561,"Aleksandr Solzhenitsyn, Edward E. Ericson Jr.",1973.0,The Gulag Archipelago 1918-1956
8524,270032,Heinrich Harrer,1952.0,Seven Years in Tibet
8525,6080420,J. Courtney Sullivan,2009.0,Commencement 
8526,592089,Suzanne Weyn,2004.0,"The Bar Code Tattoo (Bar Code, #1)"
8527,8158992,Kresley Cole,2013.0,"MacRieve (Immortals After Dark, #14)"
8528,8105569,Larry Levin,2009.0,Oogy: The Dog Only a Family Could Love
8529,36064,James Ellroy,1995.0,"American Tabloid (Underworld USA, #1)"
8530,7124101,Thomas E. Sniegoski,2010.0,"The Fallen and Leviathan (The Fallen, #1-2)"
8531,20082,Anne McCaffrey,1989.0,"The Renegades of Pern (Pern, #10)"
8532,2530,"José Saramago, Giovanni Pontiero",1982.0,Baltasar and Blimunda
8533,153136,"Rose Levy Beranbaum, Maria Guarnaschelli, Vincent Lee, Manuela Paul, Dean G. Bornstein",1988.0,The Cake Bible
8534,23507745,Robert  Beatty,2015.0,"Serafina and the Black Cloak (Serafina, #1)"
8535,599090,"Alan Dean Foster, George Lucas",1976.0,A New Hope  (Star Wars: Novelizations #4)
8536,6021523,Nancy Thayer,2009.0,Summer House
8537,331695,Sarah Turnbull,2003.0,Almost French: Love and a New Life in Paris
8538,71458,Amélie Nothomb,1999.0,Stupeur et tremblements
8539,43797,Anne Rice,1998.0,Pandora / Vittorio the Vampire (New Tales of the Vampires)
8540,9266769,Candace Bushnell,2011.0,"Summer and the City (The Carrie Diaries, #2)"
8541,142545,Jeffery Deaver,2002.0,"The Stone Monkey (Lincoln Rhyme, #4)"
8542,210243,J.D. Robb,2005.0,"Origin in Death (In Death, #21)"
8543,148769,Angela Johnson,2003.0,"The First Part Last (Heaven, #2)"
8544,7783191,"Christopher Chabris, Daniel Simons",2010.0,The Invisible Gorilla: And Other Ways Our Intuitions Deceive Us
8545,84842,Tami Hoag,2006.0,"Prior Bad Acts (Kovac and Liska, #3)"
8546,608906,Erin Hunter,2007.0,"Firestar's Quest (Warriors Super Edition, #1)"
8547,1833852,Steve Toltz,2008.0,A Fraction of the Whole
8548,13531024,Jon Klassen,2012.0,This is Not My Hat
8549,4924862,Ramit Sethi,2009.0,I Will Teach You To Be Rich
8550,23197346,Nelson DeMille,2015.0,"Radiant Angel (John Corey, #7)"
8551,29103028,Jeff Wheeler,2016.0,"The Queen's Poisoner (Kingfountain, #1)"
8552,11436,"Karen Kingsbury, Gary Smalley",2004.0,"Rejoice (Redemption, #4)"
8553,8492907,Michio Kaku,2011.0,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100
8554,13597723,Jennifer Lynn Barnes,2013.0,"The Naturals (The Naturals, #1)"
8555,87425,"Hergé, Leslie Lonsdale-Cooper, Michael Turner",1960.0,"Tintin in Tibet (Tintin, #20)"
8556,39798,"Henning Mankell, Ebba Segerberg",1997.0,"Firewall (Wallander, #8)"
8557,2073686,"Michael Buckley, Peter Ferguson",2008.0,"Tales From the Hood (The Sisters Grimm, #6)"
8558,844051,"Charles Bernard Nordhoff, James Norman Hall",1932.0,"Mutiny on the Bounty (The Bounty Trilogy, #1)"
8559,1015311,Ken Akamatsu,1999.0,"Love Hina, Vol. 01"
8560,19049,"William Arntz, Betsy Chasse, Mark Vicente",2005.0,What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality
8561,15954540,Jeff Wheeler,2011.0,"The Wretched of Muirwood (Legends of Muirwood, #1)"
8562,891812,Johanna Lindsey,1990.0,"Gentle Rogue (Malory-Anderson Family, #3)"
8563,22886868,Terry Pratchett,2015.0,"The Shepherd's Crown (Discworld, #41; Tiffany Aching, #5)"
8564,54620,"Elizabeth Gaskell, Shirley Foster",1848.0,Mary Barton
8565,115476,Joseph Conrad,1904.0,Nostromo
8566,13333093,Ellen Marie Wiseman,2012.0,The Plum Tree
8567,13621,"Tsugumi Ohba, Takeshi Obata",2005.0,"Death Note, Vol. 7: Zero (Death Note, #7)"
8568,4345290,Michael J. Sullivan,2008.0,"The Crown Conspiracy (The Riyria Revelations, #1)"
8569,15767586,Sherrilyn Kenyon,2013.0,"Styxx (Dark-Hunter, #22)"
8570,59142,"Honoré de Balzac, Sylvia Raphael, Christopher Prendergast",1833.0,Eugénie Grandet
8571,19552,"Marcella Hazan, Karin Kretschmann",1992.0,Essentials of Classic Italian Cooking
8572,82991,"Arnaldur Indriðason, Bernard Scudder",2001.0,Silence of the Grave (Inspector Erlendur #4)
8573,11387392,Jess Rothenberg,2012.0,The Catastrophic History of You and Me
8574,7906105,April Henry,2010.0,"Girl, Stolen (Girl, Stolen #1)"
8575,1211904,Obert Skye,2007.0,"Leven Thumps and the Eyes of the Want (Leven Thumps, #3)"
8576,25624089,"Bill O'Reilly, Martin Dugard",2015.0,Killing Reagan: The Violent Assault That Changed a Presidency
8577,8046680,"Leah Wilson, Jennifer Lynn Barnes, Mary Borsellino, Sarah Rees Brennan, Terri  Clark, Bree Despain, Adrienne Kress, Sarah Darer Littman, Cara Lockwood, Elizabeth M. Rees, Carrie Ryan, Ned Vizzini, Lili Wilkinson, Blythe Woolston",2011.0,The Girl Who Was on Fire: Your Favorite Authors on Suzanne Collins' Hunger Games Trilogy
8578,394683,"Russell Hoban, Lillian Hoban",1970.0,A Bargain for Frances
8579,15806231,J.D. Robb,2013.0,"Calculated in Death (In Death, #36)"
8580,22929741,Maggie Nelson,2015.0,The Argonauts
8581,502295,"Jann S. Wenner, Corey Seymour",2007.0,Gonzo: The Life of Hunter S. Thompson
8582,25664459,Dominic Smith,2016.0,The Last Painting of Sara de Vos
8583,29925715,Louise Jensen,2016.0,The Sister
8584,10421530,Jennifer Estep,2011.0,"Kiss of Frost (Mythos Academy, #2)"
8585,920780,David Shannon,2002.0,Duck On A Bike
8586,10518423,Margaret Leroy,2011.0,The Soldier's Wife
8587,17667561,Jennifer A. Nielsen,2014.0,"The Shadow Throne (The Ascendance Trilogy, #3)"
8588,432,Paul Auster,1985.0,"City of Glass (The New York Trilogy, #1)"
8589,87264,Machado de Assis,1880.0,Memórias Póstumas de Brás Cubas
8590,7264206,Elizabeth  George,2010.0,"This Body of Death (Inspector Lynley, #16)"
8591,773514,L.M. Montgomery,1925.0,"Emily Climbs (Emily, #2)"
8592,2152871,Jacqueline Carey,2001.0,"Kushiel's Mercy (Imriel's Trilogy, #3)"
8593,39933,Thomas C. Foster,2003.0,How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines
8594,12040447,Orson Scott Card,2011.0,"Shadows in Flight (Ender's Shadow, #5)"
8595,20705702,Ilona Andrews,2014.0,"Burn for Me (Hidden Legacy, #1)"
8596,1689469,Robert Crais,2008.0,"Chasing Darkness (Elvis Cole, #12)"
8597,301023,Lauren Myracle,2004.0,"ttyl (Internet Girls, #1)"
8598,34548,Bruce Campbell,2001.0,If Chins Could Kill: Confessions of a B-Movie Actor
8599,1898916,"Matsuri Hino, Tomo Kimura",2006.0,"Vampire Knight, Vol. 4 (Vampire Knight, #4)"
8600,1821187,"Denis Johnson, Bettina Abarbanell",2002.0,Train Dreams
8601,16248196,Rolf Dobelli,2011.0,The Art of Thinking Clearly
8602,1296415,Ellen Stoll Walsh,1989.0,Mouse Paint
8603,13601550,L.D. Davis,2012.0,"Accidentally on Purpose (Accidentally on Purpose, #1)"
8604,901680,Ulrich Bischoff,1990.0,Edvard Munch: 1863-1944 (Basic Art)
8605,48697,"Charles Harrison, Paul Wood",2002.0,Art in Theory 1900 - 2000: An Anthology of Changing Ideas
8606,9677870,"Hervé Tullet, Christopher Franceschelli",2010.0,Press Here
8607,828483,Robert Muchamore,2005.0,"The Killing (Cherub, #4)"
8608,43929,Harlan Coben,1999.0,Darkest Fear (Myron Bolitar #7)
8609,724371,"Alfred Tennyson, Charles Keeping",1833.0,The Lady of Shalott
8610,95661,Lisi Harrison,2005.0,"Revenge of the Wannabes (The Clique, #3)"
8611,80449,"Friedrich Nietzsche, Douglas Smith",1887.0,On the Genealogy of Morals
8612,133017,"Jamie Delano, John Ridgway, Alfredo Alcalá",1988.0,Hellblazer: Original Sins
8613,10604115,"Jane Lynch, Lisa Dickey",2011.0,Happy Accidents: A Memoir
8614,25451852,Jonathan Renshaw,2015.0,"Dawn of Wonder (The Wakening, #1)"
8615,13007638,J.D. Robb,2012.0,"Celebrity in Death (In Death, #34)"
8616,21394850,سلطان موسى الموسى,2014.0,أقوم قيلا
8617,62032,"Walter Moers, John Brownjohn",1999.0,"The 13½ Lives of Captain Bluebear (Zamonia, #1)"
8618,530793,Antonia Fraser,1992.0,The Wives of Henry VIII
8619,10659536,Shel Silverstein,2011.0,Every Thing on It
8620,489972,Raymond Briggs,1978.0,The Snowman
8621,18655937,Jay Crownover,2014.0,"Nash (Marked Men, #4)"
8622,13363270,Quinn Loftis,2012.0,"Just One Drop (The Grey Wolves, #3)"
8623,61665,"Carl Sagan, Ann Druyan",1997.0,Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium
8624,6433836,John Sandford,2009.0,"Rough Country (Virgil Flowers, #3)"
8625,46917,John Updike,1971.0,Rabbit Redux (Rabbit Angstrom #2)
8626,78408,Lemony Snicket,2002.0,Lemony Snicket: The Unauthorized Autobiography (A Series of Unfortunate Events companion)
8627,194618,Winston Graham,1945.0,"Ross Poldark (Poldark, #1)"
8628,25663888,Gregg Hurwitz,2016.0,"Orphan X (Orphan X, #1)"
8629,11757975,Bella Andre,2011.0,"The Look of Love (San Francisco Sullivans, #1; The Sullivans, #1)"
8630,7940591,Stephen King,2010.0,Blockade Billy
8631,31271,Robert Ludlum,1973.0,The Matlock Paper
8632,736376,Roland Merullo,2007.0,Breakfast with Buddha
8633,29022,"Suetonius, Michael Grant, Robert Graves",119.0,The Twelve Caesars
8634,18039755,"Ibraheem Abbas, إبراهيم عباس, Yasser Bahjatt",2013.0,حوجن [Ḥawjan]
8635,360562,Bernard Cornwell,1988.0,"Sharpe's Rifles (Sharpe, #6)"
8636,192214,R.A. Salvatore,1999.0,"Vector Prime (Star Wars: The New Jedi Order, #1)"
8637,24767,Scott Westerfeld,2005.0,"Touching Darkness (Midnighters, #2)"
8638,3545387,Lisa Lutz,2009.0,"Revenge of the Spellmans (The Spellmans, #3)"
8639,15811520,Charlie LeDuff,2013.0,Detroit: An American Autopsy
8640,93575,Dorothy L. Sayers,1935.0,"Gaudy Night (Lord Peter Wimsey, #12)"
8641,17158532,C.S. Pacat,2016.0,"Kings Rising (Captive Prince, #3)"
8642,18129852,"Penelope Douglas, Abby Craden, Nelson Hobbs",2014.0,"Rival (Fall Away, #2)"
8643,287861,Philip Reeve,2001.0,"Mortal Engines (The Hungry City Chronicles, #1)"
8644,10399742,"James Patterson, Mark Pearson",2011.0,Private London (Private #4)
8645,6659254,Faith Hunter,2010.0,"Blood Cross (Jane Yellowrock, #2)"
8646,204479,Gemma Halliday,2006.0,"Spying in High Heels (High Heels, #1)"
8647,776159,Raymond Chandler,1943.0,"The Lady in the Lake (Philip Marlowe, #4)"
8648,232958,"Bernadette Rossetti-Shustak, Caroline Jayne Church",2005.0,I Love You Through and Through
8649,22571612,Lisa Gardner,2015.0,"Crash & Burn (Tessa Leoni, #3)"
8650,616318,"Jim Krueger, Alex Ross, Doug Braithwaite",2006.0,"Justice, Volume 1"
8651,10084,Tad Williams,1998.0,"River of Blue Fire (Otherland, #2)"
8652,295169,"William Nicholson, Peter Sís",2000.0,"The Wind Singer (Wind on Fire, #1)"
8653,93436,Scarlett Thomas,2006.0,The End of Mr. Y
8654,587638,"Michael Chabon, Gary Gianni",2007.0,Gentlemen of the Road
8655,9476510,"James Andrew Miller, Tom Shales",2011.0,Those Guys Have All the Fun: Inside the World of ESPN
8656,129984,Daniel Wallace,1998.0,Big Fish
8657,17936925,Tammara Webber,2014.0,"Breakable (Contours of the Heart, #2)"
8658,15818333,Lisa O'Donnell,2012.0,The Death of Bees
8659,531421,Frances Mayes,1999.0,Bella Tuscany
8660,9526658,Rachel Caine,2012.0,"Black Dawn (The Morganville Vampires, #12)"
8661,9670094,"Tim Tebow, Nathan Whitaker",2011.0,Through My Eyes
8662,60932,Octavia E. Butler,1998.0,"Parable of the Talents (Earthseed, #2)"
8663,16164271,"Joe Hill, Gabriel Rodríguez",2014.0,"Locke & Key, Vol. 6: Alpha & Omega"
8664,56674,J.G. Ballard,1984.0,"Empire of the Sun (Empire of the Sun, #1)"
8665,1034605,"Patricia M. Scarry, Richard Scarry",1961.0,The Country Mouse and the City Mouse; The Fox and the Crow; The Dog and His Bone
8666,28239,Paul Theroux,2002.0,Dark Star Safari: Overland from Cairo to Cape Town
8667,653711,Anne McCaffrey,1982.0,"Crystal Singer (Crystal Singer, #1)"
8668,13546173,Sarah J. Maas,2012.0,"The Assassin and the Underworld (Throne of Glass, #0.4)"
8669,2865944,"Laura Joffe Numeroff, Felicia Bond",2008.0,If You Give a Cat a Cupcake
8670,11099729,James Luceno,2012.0,Darth Plagueis
8671,26072609,"Anderson Cooper, Gloria Vanderbilt",2016.0,"The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss"
8672,23208397,Ben H. Winters,2016.0,Underground Airlines
8673,644655,Ann Cleeves,2006.0,"Raven Black (Shetland Island, #1)"
8674,12019355,Sherrilyn Kenyon,2012.0,"Infamous (Chronicles of Nick, #3)"
8675,792938,"Sarah L. Delany, A. Elizabeth Delany, Amy Hill Hearth",1993.0,Having Our Say: The Delany Sisters' First 100 Years
8676,1862313,Richard Price,2008.0,Lush Life
8677,152662,Peter Hedges,1991.0,What's Eating Gilbert Grape
8678,15723286,Gail Carriger,2013.0,"Curtsies & Conspiracies (Finishing School, #2)"
8679,22551743,Annie Barrows,2015.0,The Truth According to Us
8680,11432,"Karen Kingsbury, Gary Smalley",2004.0,"Reunion (Redemption, #5)"
8681,16256,Armistead Maupin,1980.0,"More Tales of the City (Tales of the City, #2)"
8682,110871,"Émile Zola, Robin Buss",1867.0,Thérèse Raquin
8683,10209997,Chris Bohjalian,2011.0,The Night Strangers
8684,17557143,J.S. Scott,2013.0,"The Billionaire's Obsession ~ Simon (The Billionaire's Obsession, #1)"
8685,28965131,Sarah Pinborough,2017.0,Behind Her Eyes
8686,129798,"Robert W. Chambers, E.F. Bleiler",1895.0,The King in Yellow and Other Horror Stories
8687,77427,Patrick O'Brian,1973.0,H.M.S. Surprise
8688,665,"Ayn Rand, Nathaniel Branden",1961.0,The Virtue of Selfishness: A New Concept of Egoism
8689,2449962,Debbie Macomber,2008.0,"Twenty Wishes (Blossom Street, #5)"
8690,3479967,Joseph Boyden,2008.0,Through Black Spruce
8691,6928893,Susan  Wilson,2010.0,One Good Dog
8692,15050,Jeanette Winterson,1989.0,Sexing the Cherry
8693,6674372,Randy Susan Meyers,2009.0,The Murderer's Daughters
8694,1158706,J.D. Robb,2008.0,"Strangers in Death (In Death, #26)"
8695,10929432,Victoria Schwab,2013.0,"The Archived (The Archived, #1)"
8696,251446,David Mamet,1983.0,Glengarry Glen Ross
8697,10506,Umberto Eco,1994.0,The Island of the Day Before
8698,25332115,Ruth Wariner,2016.0,The Sound of Gravel
8699,194870,Beatrix Potter,1982.0,The Complete Adventures of Peter Rabbit
8700,1275105,Charles M. Schulz,1965.0,A Charlie Brown Christmas
8701,280958,Frank Miller,1991.0,"Sin City: Una Dura Despedida, #1 de 3"
8702,3115070,Nalini Singh,2008.0,"Hostage to Pleasure (Psy-Changeling, #5)"
8703,385255,Adrian Nicole LeBlanc,2003.0,"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx"
8704,42641,"Leo Tolstoy, Louise Maude, Aylmer Maude",1899.0,Resurrection
8705,8643407,Larry Correia,2011.0,"Hard Magic (Grimnoir Chronicles, #1)"
8706,6878614,John Sandford,2010.0,"Storm Prey (Lucas Davenport, #20)"
8707,214333,Lee Strobel,2004.0,The Case for a Creator: A Journalist Investigates Scientific Evidence That Points Toward God
8708,11737387,Benedict Jacka,2012.0,"Fated (Alex Verus, #1)"
8709,16077150,Maggie O'Farrell,2013.0,Instructions for a Heatwave
8710,12022496,Jonathan Kellerman,2012.0,"Victims (Alex Delaware, #27)"
8711,21530229,"Janet Evanovich, Lee Goldberg",2014.0,"The Job (Fox and O'Hare, #3)"
8712,25222064,Jeff Kinney,2015.0,"Old School (Diary of a Wimpy Kid, #10)"
8713,31194270,Victoria Helen Stone,2016.0,"Evelyn, After"
8714,751635,Sharon G. Flake,1998.0,The Skin I'm In
8715,16065538,James Rollins,2013.0,The Eye of God (Sigma Force #9)
8716,28922,Kazuo Ishiguro,1986.0,An Artist of the Floating World
8717,1528410,"Pascal Mercier, Barbara Harshav",2004.0,Night Train to Lisbon
8718,18052985,Tessa Dare,2014.0,"Romancing the Duke (Castles Ever After, #1)"
8719,25176,Martha Grimes,1981.0,"The Man With a Load of Mischief (Richard Jury, #1)"
8720,11714997,Jessica Sorensen,2011.0,"The Underworld (Fallen Star, #2)"
8721,2372,David McCullough,1977.0,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914"
8722,26116430,Louise Erdrich,2016.0,LaRose
8723,17978144,Lucie Whitehouse,2014.0,Before We Met
8724,2187270,"The Waiter, Steve Dublanica",2008.0,Waiter Rant: Thanks for the Tip-Confessions of a Cynical Waiter
8725,15728721,Kevin Hearne,2012.0,"Two Ravens and One Crow (The Iron Druid Chronicles, #4.5)"
8726,296264,Robert Louis Stevenson,1888.0,The Black Arrow
8727,7997069,"Tom Clancy, Grant Blackwood",2010.0,"Dead or Alive (Jack Ryan Universe, #13)"
8728,563458,V.C. Andrews,1984.0,"Fallen Hearts (Casteel, #3)"
8729,185289,Melanie Rawn,1985.0,"Dragon Prince (Dragon Prince, #1)"
8730,7099389,Jeffery Deaver,2010.0,"The Burning Wire (Lincoln Rhyme, #9)"
8731,166101,Breena Clarke,1999.0,"River, Cross My Heart"
8732,109499,"Nancy Leigh DeMoss, Elisabeth Elliot",2000.0,Lies Women Believe: And the Truth that Sets Them Free
8733,194808,Jack London,1903.0,To Build a Fire
8734,95659,Lisi Harrison,2005.0,"Invasion of the Boy Snatchers (The Clique, #4)"
8735,4660,John Irving,1974.0,The 158-Pound Marriage
8736,6150530,Chris Anderson,2009.0,Free: The Future of a Radical Price
8737,769712,"Joe Sacco, Edward Said",1996.0,Palestine
8738,198511,"Vincent van Gogh, Irving Stone, Jean   Stone",1937.0,Dear Theo
8739,15732712,Cecelia Ahern,2012.0,One Hundred Names
8740,78960,Louisa May Alcott,1868.0,"Good Wives (Little Women, #1.5)"
8741,16248223,Yangsze Choo,2013.0,The Ghost Bride
8742,34941,"Terry Brooks, George Lucas",1999.0,Star Wars - Episode I: The Phantom Menace
8743,13096848,"Gene Luen Yang, Michael Dante DiMartino, Gurihiru, Bryan Konietzko",2012.0,"Avatar: The Last Airbender (The Promise, #2)"
8744,23844390,Karina Halle,2014.0,The Pact
8745,266765,Jacqueline Wilson,1997.0,"Girls in Love (Girls, #1)"
8746,294613,"Else Holmelund Minarik, Maurice Sendak",1960.0,Little Bear's Friend
8747,254799,Twyla Tharp,2003.0,The Creative Habit: Learn It and Use It for Life
